rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrp,rssi,cqi,pucchSnr,puschSnr
b075,12345678,1006,16,0,1689148413740,3657702,9,0,2993740,9,0,1,"(0,0)",58,23,-82,100.6,15,21,29
b075,12345678,82,16,0,1689148414740,3659856,9,0,2995858,9,0,1,"(0,0)",56,23,-82,92,15,21,30.5
b075,12345678,182,16,0,1689148415740,3662227,9,0,2997944,9,0,1,"(0,0)",58,23,-82,101.1,15,21,29.5
b075,12345678,282,16,0,1689148416740,3664598,9,0,3000062,9,0,1,"(0,0)",58,23,-80,90.7,15,19,30
b075,12345678,382,16,0,1689148417740,3666953,9,0,3001955,9,0,1,"(0,0)",58,23,-79,90.7,15,19,28.5
b075,12345678,482,16,0,1689148418740,3669324,9,0,3004057,9,0,1,"(0,0)",58,23,-80,99.8,15,19,29
b075,12345678,582,16,0,1689148419740,3671478,9,0,3006159,9,0,1,"(0,0)",58,23,-80,89,15,21,27.5
b075,12345678,682,16,0,1689148420740,3673849,9,0,3008261,9,0,1,"(0,0)",58,23,-80,100.1,15,20,28.5
b075,12345678,782,16,0,1689148421740,3676204,9,0,3010363,9,0,1,"(0,0)",58,23,-81,92,15,20,29.5
b075,12345678,882,16,0,1689148422740,3678559,9,0,3012272,9,0,1,"(0,0)",58,23,-81,90.7,15,22,30
b075,12345678,982,16,0,1689148423740,3680930,9,0,3014358,9,0,1,"(0,0)",58,23,-81,100.3,15,21,29
b075,12345678,58,16,0,1689148424740,3683084,9,0,3016476,9,0,1,"(0,0)",58,23,-80,90.7,15,20,29
b075,12345678,158,16,0,1689148425740,3685439,9,0,3018562,9,0,1,"(0,0)",56,23,-81,101.4,15,20,29.5
b075,12345678,258,16,0,1689148426740,3687810,9,0,3020680,9,0,1,"(0,0)",58,23,-80,90.7,15,20,29
b075,12345678,358,16,0,1689148427740,3690181,9,0,3022573,9,0,1,"(0,0)",54,23,-81,95.5,15,21,34
b075,12345678,458,16,0,1689148428740,3692552,9,0,3024675,9,0,1,"(0,0)",56,23,-80,92,15,20,29
b075,12345678,558,16,0,1689148429740,3694690,9,0,3026777,9,0,1,"(0,0)",56,23,-79,90.7,15,19,29
b075,12345678,658,16,0,1689148430740,3697045,9,0,3028879,9,0,1,"(0,0)",56,23,-79,92,15,20,30.5
b075,12345678,758,16,0,1689148431740,3699416,9,0,3030981,9,0,1,"(0,0)",56,23,-78,92,15,16,28
b075,12345678,858,16,0,1689148432740,3701570,9,0,3032991,9,0,1,"(0,0)",58,23,-78,89,15,20,28
b075,12345678,958,16,0,1689148433740,3703925,9,0,3034900,9,0,1,"(0,0)",58,23,-78,89,15,20,28
b075,12345678,34,16,0,1689148434740,3706296,9,0,3036986,9,0,1,"(0,0)",58,23,-78,99,15,19,28.5
b075,12345678,134,16,0,1689148435740,3708450,9,0,3039104,9,0,1,"(0,0)",58,23,-78,89,15,20,28
b075,12345678,234,16,0,1689148436740,3710821,9,0,3041190,9,0,1,"(0,0)",58,23,-79,100.7,15,23,28.5
b075,12345678,334,16,0,1689148437740,3713176,9,0,3043308,9,0,1,"(0,0)",58,23,-79,89,15,20,29
b075,12345678,434,16,0,1689148438740,3715547,9,0,3045201,9,0,1,"(0,0)",58,23,-79,89,15,19,29
b075,12345678,534,16,0,1689148439740,3717902,9,0,3047303,9,0,1,"(0,0)",58,23,-79,101.3,15,22,28.5
b075,12345678,634,16,0,1689148440740,3720056,9,0,3049405,9,0,1,"(0,0)",58,23,-79,89,15,20,27
b075,12345678,734,16,0,1689148441740,3722411,9,0,3051507,9,0,1,"(0,0)",58,23,-79,99.9,15,20,28.5
b075,12345678,834,16,0,1689148442740,3724782,9,0,3053609,9,0,1,"(0,0)",58,23,-79,90.7,15,21,28.5
b075,12345678,934,16,0,1689148443740,3727153,9,0,3055518,9,0,1,"(0,0)",58,23,-79,92,15,21,30
b075,12345678,10,16,0,1689148444740,3729524,9,0,3057604,9,0,1,"(0,0)",56,23,-79,102.3,15,23,28.5
b075,12345678,110,16,0,1689148445740,3731662,9,0,3059722,9,0,1,"(0,0)",56,23,-82,90.7,15,21,29
b075,12345678,210,16,0,1689148446740,3734033,9,0,3061808,9,0,1,"(0,0)",56,23,-81,102.9,15,21,30
b075,12345678,310,16,0,1689148447740,3736388,9,0,3063926,9,0,1,"(0,0)",56,23,-81,92,15,21,31
b075,12345678,410,16,0,1689148448740,3738759,9,0,3065819,9,0,1,"(0,0)",56,23,-81,93.7,15,22,32.5
b075,12345678,510,16,0,1689148449740,3741114,9,0,3067921,9,0,1,"(0,0)",56,23,-80,102.8,15,23,28.5
b075,12345678,610,16,0,1689148450740,3743268,9,0,3070023,9,0,1,"(0,0)",56,23,-82,95,15,23,33
b075,12345678,710,16,0,1689148451740,3745639,9,0,3072125,9,0,1,"(0,0)",58,23,-82,98.3,15,18,29
b075,12345678,810,16,0,1689148452740,3748010,9,0,3074227,9,0,1,"(0,0)",58,23,-79,89,15,18,29.5
b075,12345678,910,16,0,1689148453740,3750365,9,0,3076136,9,0,1,"(0,0)",58,23,-79,90.7,15,19,28.5
b075,12345678,1010,16,0,1689148454740,3752736,9,0,3078222,9,0,1,"(0,0)",58,23,-80,101.3,15,20,30
b075,12345678,86,16,0,1689148455740,3754890,9,0,3080340,9,0,1,"(0,0)",56,23,-82,92,15,22,29.5
b075,12345678,186,16,0,1689148456740,3757261,9,0,3082426,9,0,1,"(0,0)",56,23,-84,102.5,15,22,28.5
b075,12345678,286,16,0,1689148457740,3759616,9,0,3084544,9,0,1,"(0,0)",56,23,-84,92,15,22,30
b075,12345678,386,16,0,1689148458740,3761987,9,0,3086437,9,0,1,"(0,0)",58,23,-83,90.7,15,21,29.5
b075,12345678,486,16,0,1689148459740,3764358,9,0,3088539,9,0,1,"(0,0)",54,23,-86,102.3,15,24,29
b075,12345678,586,16,0,1689148460740,3766512,9,0,3090641,9,0,1,"(0,0)",58,23,-85,90.7,15,19,28.5
b075,12345678,686,16,0,1689148461740,3768867,9,0,3092743,9,0,1,"(0,0)",58,23,-85,98.3,15,20,28
b075,12345678,786,16,0,1689148462740,3771238,9,0,3094845,9,0,1,"(0,0)",50,23,-84,93.7,15,23,31.5
b075,12345678,886,16,0,1689148463740,3773593,9,0,3096754,9,0,1,"(0,0)",56,23,-86,92.9,15,21,30
b075,12345678,986,16,0,1689148464740,3775964,9,0,3098840,9,0,1,"(0,0)",56,23,-85,103.4,15,23,29.5
b075,12345678,62,16,0,1689148465740,3778102,9,0,3100958,9,0,1,"(0,0)",52,23,-86,97.1,15,24,34.5
b075,12345678,162,16,0,1689148466740,3780473,9,0,3103044,9,0,1,"(0,0)",56,23,-85,90.7,14,10,31
b075,12345678,262,16,0,1689148467740,3782400,6,0.100974,3105164,9,0.04783,1,"(0,0)",46,23,-85,84.6,15,18,22
b075,12345678,362,16,0,1689148468740,3784071,6,0.035207,3107121,9,0.01853,1,"(0,0)",39,23,-90,94.4,15,17,33
b075,12345678,462,16,0,1689148469740,3785730,6,0.012276,3109223,9,0.006461,1,"(0,0)",42,23,-88,106.8,15,24,24.5
b075,12345678,562,16,0,1689148470740,3787248,6,0.063329,3111325,9,0.002253,1,"(0,0)",46,23,-84,90.7,15,22,30
b075,12345678,662,16,0,1689148471740,3788907,6,0.022082,3113427,9,0.000786,1,"(0,0)",46,23,-83,100.3,15,20,28
b075,12345678,762,16,0,1689148472740,3790578,6,0.007699,3115529,9,0.053418,1,"(0,0)",54,23,-84,93.7,15,23,32
b075,12345678,862,16,0,1689148473740,3792237,6,0.002685,3117438,9,0.020695,1,"(0,0)",56,23,-83,92,15,23,30
b075,12345678,962,16,0,1689148474740,3793908,6,0.000936,3119524,9,0.007216,1,"(0,0)",56,23,-83,101.9,15,22,28.5
b075,12345678,38,16,0,1689148475740,3795426,6,0.000326,3121642,9,0.002516,1,"(0,0)",56,23,-82,90.7,15,21,30.5
b075,12345678,138,16,0,1689148476740,3797097,6,0.000114,3123728,9,0.000877,1,"(0,0)",56,23,-83,100.9,15,21,28.5
b075,12345678,238,16,0,1689148477740,3798756,6,4e-05,3125846,9,0.000306,1,"(0,0)",54,23,-84,89,15,20,29.5
b075,12345678,338,16,0,1689148478740,3800427,6,1.4e-05,3127739,9,0.000119,1,"(0,0)",46,23,-84,95,15,22,33
b075,12345678,438,16,0,1689148479740,3802086,6,5e-06,3129841,9,4.1e-05,1,"(0,0)",54,23,-81,92,15,21,29
b075,12345678,538,16,0,1689148480740,3803604,6,2e-06,3131943,9,1.4e-05,1,"(0,0)",54,23,-81,94.4,15,22,31.5
b075,12345678,638,16,0,1689148481740,3805263,6,1e-06,3134045,9,5e-06,1,"(0,0)",52,23,-82,92,15,20,31
b075,12345678,738,16,0,1689148482740,3806934,6,0,3136147,9,2e-06,1,"(0,0)",52,23,-83,94.4,15,22,32
b075,12345678,838,16,0,1689148483740,3808452,6,0,3138157,9,1e-06,1,"(0,0)",54,23,-83,90.7,15,20,29.5
b075,12345678,938,16,0,1689148484740,3810123,6,0,3140066,9,0,1,"(0,0)",56,23,-83,89,15,20,29
b075,12345678,14,16,0,1689148485740,3811782,6,0,3142152,9,0,1,"(0,0)",56,23,-82,99.8,15,20,28
b075,12345678,114,16,0,1689148486740,3813300,6,0,3144270,9,0,1,"(0,0)",54,23,-83,89,15,19,29
b075,12345678,214,16,0,1689148487740,3814971,6,0,3146356,9,0,1,"(0,0)",56,23,-83,98.7,15,19,28
b075,12345678,314,16,0,1689148488740,3816630,6,0,3148474,9,0,1,"(0,0)",54,23,-82,89,15,19,28.5
b075,12345678,414,16,0,1689148489740,3818289,6,0,3150367,9,0,1,"(0,0)",54,23,-82,89,15,17,27.5
b075,12345678,514,16,0,1689148490740,3819960,6,0,3152469,9,0,1,"(0,0)",56,23,-82,99,15,18,29
b075,12345678,614,16,0,1689148491740,3821478,6,0,3154571,9,0,1,"(0,0)",56,23,-81,90.7,15,19,30
b075,12345678,714,16,0,1689148492740,3823149,6,0,3156673,9,0,1,"(0,0)",56,23,-82,99.9,15,19,28.5
b075,12345678,814,16,0,1689148493740,3824808,6,0,3158775,9,0,1,"(0,0)",54,23,-81,90.7,15,20,29.5
b075,12345678,914,15,0,1689148494740,3826479,6,0,3160684,9,0,1,"(0,0)",54,23,-81,92,15,19,31.5
b075,12345678,1014,16,0,1689148495740,3828150,6,0,3162770,9,0,1,"(0,0)",54,23,-82,99.4,15,17,30
b075,12345678,90,16,0,1689148496740,3829668,6,0,3164888,9,0,1,"(0,0)",54,23,-81,89,15,17,26
b075,12345678,190,16,0,1689148497740,3831327,6,0,3166974,9,0,1,"(0,0)",52,23,-81,102.4,15,19,29.5
b075,12345678,290,16,0,1689148498740,3832998,6,0,3169092,9,0,1,"(0,0)",52,23,-82,92.9,15,20,31
b075,12345678,390,15,0,1689148499740,3834669,6,0,3170985,9,0,1,"(0,0)",54,23,-82,92,15,19,30.5
b075,12345678,490,16,0,1689148500740,3836340,6,0,3173087,9,0,1,"(0,0)",52,23,-82,102,15,19,30
b075,12345678,590,16,0,1689148501740,3837846,6,0,3175189,9,0,1,"(0,0)",54,23,-82,89,15,18,28
b075,12345678,690,16,0,1689148502740,3839517,6,0,3177291,9,0,1,"(0,0)",48,23,-82,103.6,15,23,29.5
b075,12345678,790,16,0,1689148503740,3841188,6,0,3179393,9,0,1,"(0,0)",50,23,-83,92.9,15,23,31.5
b075,12345678,890,15,0,1689148504740,3842847,6,0,3181302,9,0,1,"(0,0)",52,23,-83,89,15,19,27
b075,12345678,990,16,0,1689148505740,3844506,6,0,3183388,9,0,1,"(0,0)",50,23,-82,104.1,15,23,29.5
b075,12345678,66,15,0,1689148506740,3846024,6,0,3185506,9,0,1,"(0,0)",50,23,-82,90.7,15,19,29.5
b075,12345678,166,16,0,1689148507740,3847695,6,0,3187592,9,0,1,"(0,0)",52,23,-83,101.1,15,19,30.5
b075,12345678,266,15,0,1689148508740,3849366,6,0,3189710,9,0,1,"(0,0)",50,23,-83,93.7,15,21,32
b075,12345678,366,15,0,1689148509740,3851025,6,0,3191603,9,0,1,"(0,0)",56,23,-82,90.7,15,21,29.5
b075,12345678,466,16,0,1689148510740,3852696,6,0,3193705,9,0,1,"(0,0)",56,23,-81,100.9,15,21,28.5
b075,12345678,566,15,0,1689148511740,3854214,6,0,3195807,9,0,1,"(0,0)",56,23,-82,90.7,15,20,29
b075,12345678,666,16,0,1689148512740,3855873,6,0,3197909,9,0,1,"(0,0)",56,23,-82,100.3,15,20,28
b075,12345678,766,15,0,1689148513740,3857532,6,0,3200011,9,0,1,"(0,0)",52,23,-82,92,15,19,31.5
b075,12345678,866,15,0,1689148514740,3859203,6,0,3201920,9,0,1,"(0,0)",48,23,-85,95.5,15,22,35
b075,12345678,966,15,0,1689148515740,3860874,6,0,3204006,9,0,1,"(0,0)",56,23,-85,98.5,15,19,28.5
b075,12345678,42,15,0,1689148516740,3862392,6,0,3206124,9,0,1,"(0,0)",52,23,-85,89,15,18,28.5
b075,12345678,142,16,0,1689148517740,3864051,6,0,3208210,9,0,1,"(0,0)",52,23,-84,100.6,15,18,30.5
b075,12345678,242,15,0,1689148518740,3865722,6,0,3210328,9,0,1,"(0,0)",50,23,-85,93.7,15,22,32.5
b075,12345678,342,15,0,1689148519740,3867393,6,0,3212221,9,0,1,"(0,0)",52,23,-88,92.9,15,22,30.5
b075,12345678,442,15,0,1689148520740,3869052,6,0,3214323,9,0,1,"(0,0)",52,23,-87,102.2,15,22,29.5
b075,12345678,542,15,0,1689148521740,3870558,6,0,3216425,9,0,1,"(0,0)",52,23,-86,92.9,15,21,31.5
b075,12345678,642,15,0,1689148522740,3872229,6,0,3218527,9,0,1,"(0,0)",52,23,-86,100.9,15,19,30.5
b075,12345678,742,15,0,1689148523740,3873900,6,0,3220629,9,0,1,"(0,0)",52,23,-86,90.7,15,20,29
b075,12345678,842,15,0,1689148524740,3875571,6,0,3222538,9,0,1,"(0,0)",52,23,-84,89,15,17,28.5
b075,12345678,942,15,0,1689148525740,3877230,6,0,3224624,9,0,1,"(0,0)",52,23,-86,99.9,15,18,29.5
b075,12345678,18,15,0,1689148526740,3878748,6,0,3226742,9,0,1,"(0,0)",52,23,-86,89,15,18,26.5
b075,12345678,118,15,0,1689148527740,3880419,6,0,3228828,9,0,1,"(0,0)",50,23,-86,100.9,15,18,30.5
b075,12345678,218,15,0,1689148528740,3882078,6,0,3230946,9,0,1,"(0,0)",50,23,-84,86,15,13,26
b075,12345678,318,15,0,1689148529740,3883737,6,0,3232839,9,0,1,"(0,0)",46,23,-82,90.7,15,17,28.5
b075,12345678,418,15,0,1689148530740,3885408,6,0,3234941,9,0,1,"(0,0)",44,23,-81,92,15,17,28.5
b075,12345678,518,15,0,1689148531740,3886926,6,0,3237043,9,0,1,"(0,0)",44,23,-82,93.7,15,17,31
b075,12345678,618,15,0,1689148532740,3888597,6,0,3239145,9,0,1,"(0,0)",44,23,-82,93.7,15,20,31.5
b075,12345678,718,15,0,1689148533740,3890256,6,0,3241247,9,0,1,"(0,0)",44,23,-81,90.7,15,15,30
b075,12345678,818,15,0,1689148534740,3891774,6,0,3243257,9,0,1,"(0,0)",46,23,-81,94.4,15,22,34
b075,12345678,918,15,0,1689148535740,3893445,6,0,3245166,9,0,1,"(0,0)",46,23,-81,95,15,23,31.5
b075,12345678,1018,15,0,1689148536740,3895116,6,0,3247252,9,0,1,"(0,0)",48,23,-82,99.2,15,18,29
b075,12345678,94,15,0,1689148537740,3896622,6,0,3249370,9,0,1,"(0,0)",44,23,-82,96,15,24,33
b075,12345678,194,15,0,1689148538740,3898293,6,0,3251456,9,0,1,"(0,0)",44,23,-81,100.3,15,19,33
b075,12345678,294,15,0,1689148539740,3899964,6,0,3253574,9,0,1,"(0,0)",44,23,-82,93.7,15,20,30.5
b075,12345678,394,15,0,1689148540740,3901635,6,0,3255467,9,0,1,"(0,0)",46,23,-81,93.7,15,21,32
b075,12345678,494,15,0,1689148541740,3903294,6,0,3257569,9,0,1,"(0,0)",46,23,-81,103.4,15,21,31.5
b075,12345678,594,15,0,1689148542740,3904812,6,0,3259671,9,0,1,"(0,0)",46,23,-82,94.4,15,23,33
b075,12345678,694,15,0,1689148543740,3906483,6,0,3261773,9,0,1,"(0,0)",46,23,-82,102.4,15,19,31
b075,12345678,794,15,0,1689148544740,3908154,6,0,3263875,9,0,1,"(0,0)",46,23,-82,92,15,21,30.5
b075,12345678,894,15,0,1689148545740,3909801,6,0,3265784,9,0,1,"(0,0)",46,23,-82,90.7,15,19,29.5
b075,12345678,994,15,0,1689148546740,3911472,6,0,3267870,9,0,1,"(0,0)",44,23,-82,103,15,20,30
b075,12345678,70,15,0,1689148547740,3912990,6,0,3269988,9,0,1,"(0,0)",46,23,-83,89,15,18,28.5
b075,12345678,170,15,0,1689148548740,3914661,6,0,3272074,9,0,1,"(0,0)",46,23,-82,102.3,15,21,28
b075,12345678,270,15,0,1689148549740,3916320,6,0,3274192,9,0,1,"(0,0)",46,23,-83,93.7,15,23,31.5
b075,12345678,370,15,0,1689148550740,3917991,6,0,3276085,9,0,1,"(0,0)",46,23,-83,92.9,15,21,31.5
b075,12345678,470,15,0,1689148551740,3919662,6,0,3278187,9,0,1,"(0,0)",46,23,-83,103.1,15,22,28.5
b075,12345678,570,15,0,1689148552740,3921180,6,0,3280289,9,0,1,"(0,0)",46,23,-83,94.4,15,21,32.5
b075,12345678,670,15,0,1689148553740,3922827,6,0,3282391,9,0,1,"(0,0)",48,23,-83,101.6,15,18,30
b075,12345678,770,15,0,1689148554740,3924498,6,0,3284493,9,0,1,"(0,0)",48,23,-83,93.7,15,20,32
b075,12345678,870,15,0,1689148555740,3926169,6,0,3286402,9,0,1,"(0,0)",48,23,-84,90.7,15,20,30
b075,12345678,970,15,0,1689148556740,3927840,6,0.081,3288488,9,0,1,"(0,0)",44,23,-83,95.5,15,13,25.5
b075,12345678,46,15,0,1689148557740,3929346,6,0.028243,3290606,9,0.04783,1,"(0,0)",35,23,-83,99,15,27,37.5
b075,12345678,146,15,0,1689148558740,3931017,6,0.009848,3292692,9,0.016677,1,"(0,0)",42,23,-84,108.4,15,24,29
b075,12345678,246,15,0,1689148559740,3932688,6,0.003434,3294810,9,0.005815,1,"(0,0)",48,23,-83,89,15,18,27
b075,12345678,346,15,0,1689148560740,3934359,6,0.001197,3296703,9,0.002253,1,"(0,0)",46,23,-83,93.7,15,22,32
b075,12345678,446,15,0,1689148561740,3936006,6,0.000417,3298805,9,0.000786,1,"(0,0)",46,23,-84,98,14,8,27.5
b075,12345678,546,15,0,1689148562740,3937524,6,0.043192,3300907,9,0.000274,1,"(0,0)",38,23,-84,92.9,15,11,31.5
b075,12345678,646,15,0,1689148563740,3939195,6,0.01506,3303009,9,9.6e-05,1,"(0,0)",39,23,-84,107.9,15,24,26
b075,12345678,746,15,0,1689148564740,3940866,6,0.005251,3305111,9,3.3e-05,1,"(0,0)",42,23,-85,97.1,15,24,35
b075,12345678,846,15,0,1689148565740,3942525,6,0.001831,3307020,9,1.3e-05,1,"(0,0)",46,23,-84,95.5,15,23,31.5
b075,12345678,946,15,0,1689148566740,3944196,6,0.000638,3309106,9,4e-06,1,"(0,0)",48,23,-84,101.4,15,21,28
b075,12345678,22,15,0,1689148567740,3945714,6,0.000223,3311224,9,2e-06,1,"(0,0)",48,23,-83,93.7,15,22,31
b075,12345678,122,15,0,1689148568740,3947385,6,7.8e-05,3313310,9,1e-06,1,"(0,0)",42,23,-86,107.9,15,27,26.5
b075,12345678,222,15,0,1689148569740,3949032,6,2.7e-05,3315428,9,0,1,"(0,0)",48,23,-87,90.7,15,18,28.5
b075,12345678,322,15,0,1689148570740,3950703,6,9e-06,3317321,9,0,1,"(0,0)",48,23,-84,90.7,15,22,30
b075,12345678,422,15,0,1689148571740,3952374,6,3e-06,3319423,9,0,1,"(0,0)",48,23,-83,89,15,12,26.5
b075,12345678,522,15,0,1689148572740,3953892,6,1e-06,3321525,9,0,1,"(0,0)",42,23,-85,86,15,18,24.5
b075,12345678,622,15,0,1689148573740,3955551,6,0,3323627,9,0,1,"(0,0)",40,23,-86,98,15,22,29
b075,12345678,722,15,0,1689148574740,3957222,6,0,3325729,9,0,1,"(0,0)",37,23,-86,90.7,15,15,30.5
b075,12345678,822,15,0,1689148575740,3958893,6,0,3327638,9,0,1,"(0,0)",31,23,-86,92,15,21,30.5
b075,12345678,922,15,0,1689148576740,3960564,6,0,3329724,9,0,1,"(0,0)",36,23,-86,98.3,15,19,29.5
b075,12345678,1022,15,0,1689148577740,3962070,6,0,3331842,9,0,1,"(0,0)",39,23,-86,92,15,20,30.5
b075,12345678,98,15,0,1689148578740,3963741,6,0,3333928,9,0,1,"(0,0)",40,23,-86,101.9,15,24,26.5
b075,12345678,198,15,0,1689148579740,3965412,6,0,3336046,9,0,1,"(0,0)",42,23,-84,95.5,15,19,34.5
b075,12345678,298,15,0,1689148580740,3967083,6,0,3337939,9,0,1,"(0,0)",42,23,-85,94.4,15,20,33.5
b075,12345678,398,15,0,1689148581740,3968742,6,0,3340041,9,0,1,"(0,0)",42,23,-86,92.9,15,21,31.5
b075,12345678,498,15,0,1689148582740,3970260,6,0,3342143,9,0,1,"(0,0)",42,23,-85,92.9,15,18,31
b075,12345678,598,15,0,1689148583740,3971931,6,0,3344245,9,0,1,"(0,0)",42,23,-85,90.7,15,19,30.5
b075,12345678,698,15,0,1689148584740,3973602,6,0,3346347,9,0,1,"(0,0)",40,23,-86,92.9,15,22,30.5
b075,12345678,798,15,0,1689148585740,3975108,6,0,3348357,9,0,1,"(0,0)",46,23,-86,95,15,24,33.5
b075,12345678,898,15,0,1689148586740,3976767,6,0,3350266,9,0,1,"(0,0)",50,23,-85,89,15,19,27.5
b075,12345678,998,15,0,1689148587740,3978438,6,0,3352352,9,0,1,"(0,0)",50,23,-84,103.4,15,21,30.5
b075,12345678,74,15,0,1689148588740,3979956,6,0,3354470,9,0,1,"(0,0)",50,23,-82,93.7,15,23,31.5
b075,12345678,174,15,0,1689148589740,3981615,6,0,3356556,9,0,1,"(0,0)",50,23,-82,103.8,15,22,29
b075,12345678,274,15,0,1689148590740,3983286,6,0,3358674,9,0,1,"(0,0)",50,23,-83,92,15,20,31
b075,12345678,374,15,0,1689148591740,3984957,6,0,3360567,9,0,1,"(0,0)",50,23,-82,94.4,15,22,34.5
b075,12345678,474,15,0,1689148592740,3986628,6,0,3362669,9,0,1,"(0,0)",52,23,-83,100.9,15,22,27.5
b075,12345678,574,15,0,1689148593740,3988134,6,0,3364771,9,0,1,"(0,0)",50,23,-82,89,15,18,29.5
b075,12345678,674,15,0,1689148594740,3989793,6,0,3366873,9,0,1,"(0,0)",50,23,-81,101.6,15,21,28
b075,12345678,774,15,0,1689148595740,3991464,6,0,3368975,9,0,1,"(0,0)",44,23,-82,96,15,24,33.5
b075,12345678,874,15,0,1689148596740,3993135,6,0,3370884,9,0,1,"(0,0)",50,23,-86,86,15,16,26.5
b075,12345678,974,15,0,1689148597740,3994794,6,0,3372970,9,0,1,"(0,0)",48,23,-83,101.1,15,18,29
b075,12345678,50,15,0,1689148598740,3996312,6,0,3375088,9,0,1,"(0,0)",50,23,-83,89,15,18,27
b075,12345678,150,15,0,1689148599740,3997983,6,0,3377174,9,0,1,"(0,0)",39,23,-82,100.9,15,25,25.5
b075,12345678,250,15,0,1689148600740,3999654,6,0,3379292,9,0,1,"(0,0)",48,23,-88,99.9,15,25,38.5
b075,12345678,350,15,0,1689148601740,4001313,6,0,3381185,9,0,1,"(0,0)",52,23,-86,92.9,15,22,31
b075,12345678,450,15,0,1689148602740,4002972,6,0,3383287,9,0,1,"(0,0)",54,23,-85,102.2,15,21,30.5
b075,12345678,550,15,0,1689148603740,4004490,6,0,3385389,9,0,1,"(0,0)",52,23,-84,92,15,20,30
b075,12345678,650,15,0,1689148604740,4006161,6,0,3387491,9,0,1,"(0,0)",52,23,-85,102.3,15,20,30.5
b075,12345678,750,15,0,1689148605740,4007820,6,0,3389593,9,0,1,"(0,0)",52,23,-85,93.7,15,21,31
b075,12345678,850,15,0,1689148606740,4009491,6,0,3391502,9,0,1,"(0,0)",54,23,-85,90.7,15,20,31.5
b075,12345678,950,15,0,1689148607740,4011162,6,0,3393588,9,0,1,"(0,0)",54,23,-84,100.9,15,20,30
b075,12345678,26,15,0,1689148608740,4012680,6,0,3395706,9,0,1,"(0,0)",54,23,-84,89,15,19,28
b075,12345678,126,15,0,1689148609740,4014339,6,0,3397792,9,0,1,"(0,0)",54,23,-84,101.5,15,20,30.5
b075,12345678,226,15,0,1689148610740,4015998,6,0,3399910,9,0,1,"(0,0)",54,23,-83,92,15,21,30
b075,12345678,326,15,0,1689148611740,4017669,6,0,3401803,9,0,1,"(0,0)",54,23,-84,92,15,21,32
b075,12345678,426,15,0,1689148612740,4019340,6,0,3403905,9,0,1,"(0,0)",54,23,-84,102.4,15,21,30.5
b075,12345678,526,15,0,1689148613740,4020846,6,0,3406007,9,0,1,"(0,0)",54,23,-84,90.7,15,21,29.5
b075,12345678,626,15,0,1689148614740,4022517,6,0,3408109,9,0,1,"(0,0)",54,23,-84,100.7,15,21,29
b075,12345678,726,15,0,1689148615740,4024188,6,0,3410211,9,0,1,"(0,0)",56,23,-84,90.7,15,22,30
b075,12345678,826,15,0,1689148616740,4025859,6,0,3412120,9,0,1,"(0,0)",54,23,-85,92,15,23,31
b075,12345678,926,15,0,1689148617740,4027518,6,0,3414206,9,0,1,"(0,0)",54,23,-85,101.9,15,23,28
b075,12345678,2,15,0,1689148618740,4029036,6,0,3416324,9,0,1,"(0,0)",56,23,-85,90.7,15,21,28.5
b075,12345678,102,15,0,1689148619740,4030707,6,0,3418410,9,0,1,"(0,0)",56,23,-84,100.9,15,22,28
b075,12345678,202,15,0,1689148620740,4032378,6,0,3420528,9,0,1,"(0,0)",54,23,-84,90.7,15,21,30
b075,12345678,302,15,0,1689148621740,4034037,6,0,3422421,9,0,1,"(0,0)",54,23,-85,90.7,15,22,29
b075,12345678,402,15,0,1689148622740,4035708,6,0,3424523,9,0,1,"(0,0)",54,23,-85,102,15,23,28
b075,12345678,502,15,0,1689148623740,4037226,6,0,3426625,9,0,1,"(0,0)",56,23,-85,90.7,15,22,28.5
b075,12345678,602,15,0,1689148624740,4038897,6,0,3428727,9,0,1,"(0,0)",56,23,-84,101,15,22,28
b075,12345678,702,15,0,1689148625740,4040556,6,0,3430829,9,0,1,"(0,0)",56,23,-84,90.7,15,21,29.5
b075,12345678,802,15,0,1689148626740,4042215,6,0,3432738,9,0,1,"(0,0)",56,23,-84,89,15,20,28
b075,12345678,902,15,0,1689148627740,4043886,6,0,3434824,9,0,1,"(0,0)",56,23,-83,101.7,15,23,28.5
b075,12345678,1002,15,0,1689148628740,4045404,6,0,3436942,9,0,1,"(0,0)",56,23,-83,90.7,15,21,29
b075,12345678,78,15,0,1689148629740,4047063,6,0,3439028,9,0,1,"(0,0)",56,23,-84,98.3,15,19,28
b075,12345678,178,15,0,1689148630740,4048734,6,0,3441146,9,0,1,"(0,0)",56,23,-82,89,15,18,27.5
b075,12345678,278,15,0,1689148631740,4050405,6,0,3443039,9,0,1,"(0,0)",54,23,-81,94.4,15,19,32
b075,12345678,378,15,0,1689148632740,4052076,6,0,3445141,9,0,1,"(0,0)",54,23,-80,95,15,20,32
b075,12345678,478,15,0,1689148633740,4053582,6,0,3447243,9,0,1,"(0,0)",54,23,-80,94.4,15,21,33
b075,12345678,578,15,0,1689148634740,4055241,6,0,3449345,9,0,1,"(0,0)",52,23,-82,94.4,15,19,33.5
b075,12345678,678,15,0,1689148635740,4056912,6,0,3451447,9,0,1,"(0,0)",54,23,-83,95.5,15,24,33
